scale,mean,var
1659.5784048684723,7189.370055150814,2754200.481905783
1240.5851431729693,3623.0718322325865,1539051.4974614969
1412.6711077057237,3627.2662218288283,1995639.6585465164
1758.4117444451936,4283.5895690066045,3092011.8630027887
2047.1627762128269,8837.530196772655,4190875.432311409
1944.1265462080978,8161.4509430108255,3779628.027671027
1621.2649786027584,3717.6010757813033,2628500.130843803
1906.1739728272364,7085.611833594335,3633499.21468397
2684.2188519802935,9411.494518962347,7205030.845326404
3206.8535730296485,9229.20174303806,10283909.838853024
2754.499466590145,6605.597126710696,7587267.311445393
5614.044641199803,16130.400626404304,31517497.233384218
3911.7120991260367,10752.078845237285,15301491.546449024
2648.8520591872975,8445.9407639409,7016417.2314607855
3687.410107653034,10476.364676244297,13596993.30202176
2907.0072055030323,9079.36229318445,8450690.892846549
2060.656374647741,4141.216858446245,4246304.69437637
1206.3737395535677,1705.6320555593381,1455337.599484459
1818.7297550490086,3851.6402260502487,3307777.9219006267
1899.5720061806194,2797.952951589841,3608373.806665063
1691.5037083377242,3630.4681691291617,2861184.7953202724
1857.2584138320594,4185.863144277252,3449408.8157499772
1620.7103199632136,3714.070538571526,2626701.9412352624
1187.8405193479232,3064.0017021856065,1410965.0994047436
1571.6321626390904,2569.7884523728467,2470027.654641624
3289.969196965473,4018.3883025805135,10823897.31698164
3695.4547186062887,4481.6977599237425,13656385.577269483
3445.3476820152764,5817.636004629945,11870420.649968037
2203.3301727583053,3136.302989037925,4854663.850187144
2432.5563914528066,4446.73983795193,5917330.5975979
2067.352163688509,4060.340777558385,4273944.96870756
1667.361867776698,2756.9746033907536,2780095.5981157995
2529.704704104743,5711.155035065023,6399405.889969666
2196.346909279261,4876.101382174712,4823939.745900562
2262.337181390612,5332.887179138013,5118169.522302418
1829.3342374286103,4530.998842513788,3346463.752228515
1847.6885570310003,3853.3767277183906,3413953.0037833
1699.2693295357567,4233.286920405801,2887516.2543009
1073.7339838706464,2543.7089262613194,1152904.6681187297
1360.9628347200985,2993.830734663308,1852219.8374893663
1461.809196177127,3115.161911894873,2136886.126028018
1699.0292099278847,4924.380676788997,2886700.2561881724
2160.98907539177,5241.517872948866,4669873.783962577
1917.4388145009189,5374.753863961327,3676571.6073546894
1972.876142588573,5011.095458568802,3892240.273995167
2536.0802396033523,9730.382310887178,6431702.981706597
3182.4171756042324,9146.274937019132,10127779.079580821
2216.0088382516105,6093.306801933682,4910695.171209252
2882.42900786195,3875.8818683189215,8308396.985364025
2451.450711920489,5336.104037584259,6009610.592975472
2264.9947878331527,5334.662286375707,5130201.388911348
1936.003120294753,5104.961530605297,3748108.08179102
2759.685367499433,4476.626608565398,7615863.32759048
3288.0742047837757,7394.18907877715,10811431.97616446
2313.4936380221375,5536.6605841901,5352252.813168906
2056.085638873491,5412.895758153469,4227488.154381813
1936.7659733578578,1860.3921835636959,3751062.4355568103
2434.44361952883,2783.640362225097,5926515.736664631
2718.861962872509,3444.2176074079116,7392210.373154954
2107.2606841005236,4030.9731735548444,4440547.590755807
1963.363214869129,3864.1414856675974,3854795.113501242
2599.7492151056113,5899.856471709675,6758695.981442241
1800.0111047354526,6623.336828487778,3240039.9771709447
1783.6662288982452,5471.268264451556,3181465.2161120875
1863.025391180445,6688.589773268877,3470863.6081830505
1517.7745029975206,4402.168720637298,2303639.4419493703
1816.9916987097358,4590.24879144822,3301458.833180092
1619.6747079052207,3839.496016885681,2623346.1594278617
2004.1651161041302,6867.396949683393,4016677.8126086816
2329.6511715301167,6768.957377272418,5427274.581011645
1823.584961926883,3854.7932184925444,3325462.113365871
1838.5650018485992,5534.383400285968,3380321.2660225397
2650.3699341810716,7606.346905426568,7024460.788010977
2294.022550400167,7052.348948049295,5262539.461744485
3145.704579503478,6828.363791107782,9895457.301509151
5291.32181384322,11830.44093415946,27998086.537653107
3167.0939222894117,8630.738203853749,10030483.912602529
3915.911004811205,15020.927486893172,15334358.997601504
6462.938309880486,17180.275549805952,41769571.59732083
3495.430451019633,10008.732348335263,12218034.037915314
1357.0822105658342,3888.432082794308,1841672.1262342513
1096.1079599189209,2077.366106080207,1201452.6597976189
1820.6668417557278,4592.451147273098,3314827.748668776
1199.150907251059,2520.55443589569,1437962.898361038
1382.080020898052,3212.4885953564376,1910145.1841655597
1812.3099873350443,3476.6427452849457,3284467.4901943486
1415.8401742162598,3632.733641996323,2004603.3989247286
1168.3714400516026,2442.463947708858,1365091.8219282555
831.433464018784,3304.998365901818,691281.6050902746
1123.7065827961283,3540.9265336692315,1262716.484219352
1504.0359152341669,4768.5160345884115,2262124.034314278
2016.379758143875,7037.554708245387,4065787.329052352
1692.0692819530202,5142.889153673316,2863098.4549290095
2273.29210195174,9739.991557159392,5167856.980796159
3369.502168902262,9636.58548376115,11353544.866237048
2102.703348884166,4975.278205215497,4421361.373408688
1719.3278911805917,6545.465717981889,2956088.397391501
1623.5033699659102,5075.216722271396,2635763.1922906674
1797.1224575914687,6613.491795465377,3229649.1275796
1614.9017699650788,5568.414788588548,2607907.726636344
953.0432292900024,3335.8706338939196,908291.396895516
1346.0826909550126,4238.791924831484,1811938.610888688
1255.4651702082058,3148.115612446381,1576192.793605919
922.3171044806779,3445.4400490229455,850668.8412176218
823.2926976478949,2306.631715122217,677810.866000348
1203.7079440969173,4875.007217266971,1448912.8146820273
1963.3654933722005,5998.730782324505,3854804.060564664
1986.8434289624772,5466.2634983318585,3947546.811211374
1493.8293557858071,4282.61367195479,2231526.1442074394
2012.7139057929653,7147.452168584462,4051017.266572374
4503.188208000694,8354.521958194322,20278704.036676507
2181.943422934808,4404.020630489548,4760877.100888466
1294.1112741649304,5083.272553959284,1674723.9899207794
1957.9616071246492,6965.154898890175,3833613.654974139
3174.0884980361498,9140.902771158168,10074837.793365382
3454.838301145889,7898.738271941173,11935907.687064612
1188.2673319835628,3861.74943827875,1411979.2522593348
1557.308372250694,6140.019200653639,2425209.3662821064
3182.2749898848474,6725.232382378975,10126874.111246604
2438.6170064237913,5500.065840539252,5946852.904019333
1340.54941693267,2450.6716143528292,1797072.7392385215
2030.9115788979032,3678.4347382038536,4124601.841301574
4634.910055995444,4947.96078164363,21482391.22716769
4168.028935572275,5818.425614489004,17372465.20776775
1532.9879587819996,3524.1809763736637,2350052.0817706017
1932.5833896853815,5717.415401375366,3734878.558087839
4510.986335509424,8353.254034179887,20348997.719152737
4137.693288747744,6461.861169741948,17120505.751748126
1421.8348815727004,6339.445496016886,2021614.4304568549
1573.8246044004024,6869.7114454960165,2476923.885416083
3365.1247566395164,9631.705794239804,11324064.627748165
2456.9125562745485,6008.380472526725,6036419.309179536
1793.6715085723254,6311.11799550623,3217257.4806641215
1774.0271530485168,6404.119016817594,3147172.3397534257
2064.2775048329127,4057.434261591884,4261241.616959196
1815.9166410466366,4002.7838905154217,3297553.2472300995
1944.1188161174382,5843.345407503234,3779597.9711818695
1868.515209068699,5140.669912167223,3491349.0865210444
2111.9256688648316,4270.989923061211,4460230.030810166
3670.0269384200096,8189.91339279635,13469097.72872855
3353.646258784656,7758.683870089195,11246943.229060318
4553.0269998055865,12996.342820181113,20730054.860958662
12156.45246834864,19322.43194661946,147779336.61521974
7443.132587397648,8848.560291414176,55400222.71358081
1601.4400835285112,7324.298631442773,2564610.341131805
1072.6256869633492,4269.765370736025,1150525.8643335965
6460.9816508419935,17173.38796214339,41744283.89251693
2576.313657885969,5907.092190372438,6637392.063809781
1492.993192037293,6229.266630353373,2229028.671469705
1656.8201475059627,6213.62551916661,2745053.00118168
3679.7919687322833,10478.1412133179,13540868.933146613
1699.3285194184402,5521.278341390345,2887717.416908868
1761.6173046939487,6495.956832573023,3103295.528197172
3220.7712343275957,8194.864778375433,10373367.343872106
5895.130302872476,10652.595220262818,34752561.287845336
7504.704778429295,14634.34084564581,56320593.8113795
4289.251565486897,8957.166473752299,18397678.992031794
5137.458010909007,16121.15258391775,26393474.81385313
12162.54258216267,19316.971539456663,147927442.0629202
4500.902179269314,8921.388302580513,20258120.42735126
1784.2215230801025,5002.419486620821,3183446.443422281
1002.3510059519674,2341.349084224144,1004707.539132921
2711.55755099178,3433.76673248451,7352544.352340539
2601.9475565075936,5839.026009396064,6770131.086815837
990.6738526725409,1781.0795941989516,981434.6823690552
1028.605889778696,1274.603186491455,1058030.0764874232
862.7869964254766,302.013208960305,744401.4012008953
1176.6787186257682,1975.659426703888,1384572.8068667797
1397.126015512373,4845.556410430993,1951961.1032214796
1840.8959966672087,7677.992169946211,3388898.0705453553
5973.023180389768,9090.42234629264,35677005.913473494
5026.5759382638735,11703.0364948594,25266465.66313334
1701.9951913663829,2758.8005719343637,2896787.63143429
1652.0393198245597,3046.659835228433,2729233.914246394
4644.214156244561,4946.724041669504,21568725.129062384
2436.1866042972797,3108.3943623612718,5935005.170957509
2019.5264840194984,5589.106284469259,4078487.219656158
1374.7607975413987,3771.8736297405867,1889967.2504566626
2163.495516946719,5237.632191734187,4680712.85184855
2529.3334281087496,7930.215428610336,6397527.590548358
1998.327937240267,3723.1408047933546,3993314.54475494
2229.4531960537756,4305.049022945462,4970461.553394396
2248.058603029983,2044.536869340233,5053767.482657118
1740.9581095504325,4598.355144004902,3030935.1392094153
2105.03396789004,6809.2459317764005,4431168.005970886
2302.430125294812,7537.687546810104,5301184.481865084
5970.21074580819,9097.21100292776,35643416.34936358
6479.450896526533,17959.340981820656,41983283.92049849
1335.6805829303305,3872.9268060189283,1784042.6196171073
1502.777134910869,4050.7819159801184,2258339.1172109204
1964.3124682470136,6002.417852522639,3858523.472910675
3321.7424994301527,8495.606863212364,11033973.23252048
1404.0086661706325,6123.225301286852,1971240.3346822385
935.8556493834864,3776.8705658064955,875825.7964829869
1506.933466229317,4770.793218492545,2270848.4716419037
2339.1819866659102,6215.314495812623,5471772.366742274
1998.6393859986301,6516.484578198407,3994559.395264981
1861.747639001673,5156.235854837611,3466104.2713283035
3686.958739148541,4482.4200313202155,13593664.7441838
3197.7866410414035,6116.533124531899,10225839.401622862
2449.055533518447,8127.770273030571,5997873.006257325
2305.9222218289256,7568.645196432219,5317277.2931244485
3762.913871943348,7951.232927078368,14159520.807663681
8759.651623913374,13502.727173691019,76731496.57232822
3088.5153906429573,8830.582011302513,9538927.318238419
2250.5009403315935,7775.5866412473615,5064754.482433387
5896.171792249405,10652.265949479131,34764841.80371757
7299.084401743561,14449.304282698986,53276633.10377616
1444.186762748036,3202.864029413767,2085675.4056966521
772.7363635594367,1122.093756383196,597121.4875670619
3151.8790690377646,6834.218288282154,9934341.665838365
1958.6152474365504,2658.13528971199,3836173.687490939
1369.7127675913057,3713.61367195479,1876113.0657026344
1539.0519431085916,2293.260774834888,2368680.8835863313
2752.557571543209,6613.110982501532,7576573.184659848
1305.484170538785,3724.452849458705,1704288.9195273397
1095.5159957751682,3585.6797848437395,1200155.2969992582
1529.8671265114617,3588.6299448491864,2340493.424780437
3767.039755463946,7956.762442976782,14190588.519245867
3598.696300485819,8335.188670252604,12950615.063130321
1309.1737589428521,2764.120106216382,1713935.931104557
1371.3890821063817,3539.178457138966,1880708.0145205841
2116.860600196846,4281.76945598148,4481098.800665752
1254.0571246075363,2436.005106556819,1572659.2717789218
